,Id,SalePrice,Lot Area,Garage Area,Garage Type,Garage Cars,Fireplaces,Fireplace Qu,Fence,Paved Drive,Street,Central Air,Overall Qual,Overall Cond,total_sqr_ft,total_full_bathrooms,total_half_bathrooms,has_basement,total_sqr_ft^2
713,1335,164900,6000,240.0,Detchd,1.0,1,Gd,GdPrv,Y,Pave,Y,Average,Good,2653.0,1.0,1.0,1,7038409.0
714,2531,140000,9600,528.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2328.0,1.0,1.0,1,5419584.0
715,681,128000,7350,294.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,2082.0,1.0,0.0,1,4334724.0
716,1383,153000,7703,504.0,Basment,2.0,1,Po,GdWo,Y,Pave,Y,Average,Good,1484.0,1.0,1.0,1,2202256.0
717,1359,127500,4347,228.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Average,Good,2405.0,1.0,0.0,1,5784025.0
718,1226,141500,9600,264.0,Attchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Good,1909.0,2.0,0.0,1,3644281.0
719,63,325000,12256,712.0,Attchd,2.0,2,TA,No fence,Y,Pave,Y,Good,Average,4085.0,3.0,1.0,1,16687225.0
720,1869,188500,9547,472.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Good,3188.0,2.0,0.0,1,10163344.0
721,2468,185000,7200,572.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2524.0,2.0,0.0,1,6370576.0
722,1135,146000,13072,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2350.0,2.0,0.0,1,5522500.0
723,719,119000,3600,280.0,Attchd,1.0,1,Gd,No fence,N,Pave,Y,Average,Good,1912.0,2.0,0.0,1,3655744.0
724,405,112000,1680,280.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1932.0,2.0,1.0,1,3732624.0
725,2506,197000,3316,550.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2494.0,2.0,1.0,1,6220036.0
726,2380,412083,16387,831.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,4327.0,3.0,1.0,1,18722929.0
727,1565,271000,13265,857.0,Attchd,3.0,2,Gd,No fence,Y,Pave,Y,Good,Average,3257.0,3.0,0.0,1,10608049.0
728,1727,200000,3242,478.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2810.0,3.0,0.0,1,7896100.0
729,1661,174000,8991,585.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Good,Good,2552.0,2.0,1.0,1,6512704.0
730,1967,156500,8000,351.0,Attchd,1.0,2,TA,MnPrv,Y,Pave,Y,Average,Average,2754.0,2.0,0.0,1,7584516.0
731,2267,204000,9303,422.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2628.0,3.0,1.0,1,6906384.0
732,1389,149350,8544,271.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2456.0,1.0,1.0,1,6031936.0
733,2553,137000,11425,275.0,Attchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2016.0,1.0,0.0,1,4064256.0
734,1459,222500,11404,541.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3184.0,2.0,1.0,1,10137856.0
735,1739,166000,8229,440.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2256.0,2.0,1.0,1,5089536.0
736,172,109500,4485,0.0,No Garage,0.0,1,Gd,MnPrv,P,Pave,Y,Average,Good,1872.0,2.0,0.0,1,3504384.0
737,788,122000,15635,498.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,1383.0,1.0,0.0,0,1912689.0
738,1979,99900,3153,180.0,Detchd,1.0,1,Gd,No fence,N,Pave,Y,Average,Good,1934.0,1.0,0.0,1,3740356.0
739,1801,249700,11096,826.0,Attchd,3.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3312.0,2.0,0.0,1,10969344.0
740,931,158500,14000,300.0,Attchd,1.0,1,Gd,GdPrv,Y,Pave,Y,Average,Good,2244.0,1.0,1.0,1,5035536.0
741,2471,139500,7733,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2284.0,1.0,1.0,1,5216656.0
742,2899,202000,8098,470.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2784.0,3.0,0.0,1,7750656.0
743,2544,145000,8393,588.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3338.0,2.0,0.0,1,11142244.0
744,1386,108959,12900,400.0,CarPort,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Fair,2456.0,2.0,2.0,1,6031936.0
745,315,160000,57200,572.0,Detchd,2.0,2,TA,No fence,N,Pave,Y,Average,Average,2434.0,2.0,0.0,1,5924356.0
746,1932,128600,8078,484.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3120.0,2.0,0.0,1,9734400.0
747,1660,197900,12384,550.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Good,2728.0,2.0,1.0,1,7441984.0
748,2353,172000,9927,596.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Good,Average,2130.0,2.0,0.0,1,4536900.0
749,2139,130000,16300,308.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Fair,1783.0,2.0,0.0,1,3179089.0
750,1585,195000,7915,435.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3341.0,3.0,0.0,1,11162281.0
751,1602,113000,21750,520.0,Attchd,2.0,0,No fireplace,No fence,N,Pave,Y,Average,Average,1976.0,1.0,0.0,1,3904576.0
752,2888,209000,9116,490.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2982.0,2.0,0.0,1,8892324.0
753,965,213500,14419,578.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Good,Average,3124.0,4.0,1.0,1,9759376.0
754,645,126000,13070,480.0,Basment,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1743.0,1.0,0.0,1,3038049.0
755,789,127500,9855,480.0,Attchd,2.0,1,Gd,MnPrv,Y,Pave,Y,Average,Average,3125.0,1.0,0.0,1,9765625.0
756,1015,334000,8118,557.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3420.0,3.0,0.0,1,11696400.0
757,1264,157000,10920,352.0,Attchd,1.0,1,Fa,GdWo,Y,Pave,Y,Average,Average,2506.0,2.0,1.0,1,6280036.0
758,1972,125500,6600,294.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1728.0,1.0,0.0,1,2985984.0
759,1481,189000,8199,410.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2184.0,3.0,1.0,1,4769856.0
760,954,173000,9947,497.0,Attchd,2.0,0,No fireplace,GdPrv,Y,Pave,Y,Good,Average,2405.0,3.0,0.0,1,5784025.0
761,2499,260000,14330,550.0,Attchd,2.0,4,TA,GdPrv,Y,Pave,Y,Good,Fair,4394.0,3.0,2.0,1,19307236.0
762,824,212000,10769,578.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2634.0,2.0,1.0,1,6937956.0
763,2769,148000,8846,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1784.0,1.0,0.0,1,3182656.0
764,123,136300,10600,480.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2308.0,2.0,0.0,1,5326864.0
765,1862,190000,18890,600.0,BuiltIn,2.0,1,TA,No fence,N,Pave,Y,Average,Average,3981.0,2.0,2.0,1,15848361.0
766,1308,139500,9142,420.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,N,Average,Average,2424.0,2.0,0.0,1,5875776.0
767,1758,162000,7750,400.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,1980.0,2.0,1.0,1,3920400.0
768,2236,100000,6060,264.0,Detchd,1.0,0,No fireplace,MnPrv,P,Pave,Y,Fair,Average,1855.0,1.0,0.0,1,3441025.0
769,2912,126500,10172,288.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1738.0,2.0,0.0,1,3020644.0
770,2093,301000,10380,576.0,Attchd,2.0,1,TA,MnPrv,Y,Pave,Y,Good,Average,4232.0,3.0,1.0,1,17909824.0
771,2128,204750,9337,684.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2610.0,3.0,1.0,1,6812100.0
772,679,90000,7200,420.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,N,Fair,Average,1040.0,2.0,0.0,0,1081600.0
773,1313,130000,9600,393.0,2Types,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3323.0,2.0,0.0,1,11042329.0
774,2534,155000,8640,530.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2670.0,2.0,1.0,1,7128900.0
775,1273,155000,7931,308.0,Detchd,1.0,1,Fa,No fence,Y,Pave,Y,Average,Good,2538.0,1.0,1.0,1,6441444.0
776,219,131500,11625,504.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Fair,2078.0,2.0,1.0,1,4318084.0
777,133,153000,9600,364.0,Basment,1.0,2,Gd,No fence,Y,Pave,Y,Average,Good,2676.0,2.0,0.0,1,7160976.0
778,38,306000,11478,772.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3408.0,3.0,0.0,1,11614464.0
779,2408,332200,7740,899.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3372.0,3.0,0.0,1,11370384.0
780,1575,293077,9520,800.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3284.0,3.0,0.0,1,10784656.0
781,1671,128000,17199,270.0,Basment,1.0,0,No fireplace,GdWo,Y,Pave,Y,Fair,Good,1828.0,1.0,0.0,1,3341584.0
782,2000,152000,5400,216.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2765.0,2.0,0.0,1,7645225.0
783,2621,135000,10800,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,N,Fair,Fair,1912.0,1.0,1.0,1,3655744.0
784,1996,117500,9900,205.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Average,Fair,3218.0,2.0,0.0,1,10355524.0
785,1976,127500,6000,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2141.0,1.0,0.0,1,4583881.0
786,1861,373000,17778,676.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Good,Average,4958.0,3.0,0.0,1,24581764.0
787,1600,98000,1477,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Excellent,1638.0,2.0,1.0,1,2683044.0
788,298,203135,19645,473.0,BuiltIn,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Good,2075.0,3.0,1.0,1,4305625.0
789,875,191000,8750,512.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2596.0,2.0,1.0,1,6739216.0
790,1205,98000,7785,267.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Average,1014.0,1.0,0.0,0,1028196.0
791,763,179000,10800,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2400.0,6.0,0.0,1,5760000.0
792,512,245000,9139,492.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2854.0,2.0,0.0,1,8145316.0
793,592,213250,10140,583.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3330.0,3.0,0.0,1,11088900.0
794,1255,89900,10122,390.0,Detchd,1.0,0,No fireplace,GdPrv,N,Pave,N,Fair,Good,869.0,1.0,0.0,0,755161.0
795,355,185000,10141,427.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2550.0,2.0,1.0,1,6502500.0
796,1676,113500,2205,264.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1617.0,1.0,1.0,1,2614689.0
797,2599,68000,10914,660.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,N,Fair,Fair,1430.0,1.0,0.0,1,2044900.0
798,312,201000,9196,573.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3120.0,2.0,0.0,1,9734400.0
799,1124,226700,9803,603.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2634.0,2.0,1.0,1,6937956.0
800,1702,500067,17169,1174.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,4610.0,4.0,1.0,1,21252100.0
801,2434,201490,9171,433.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2446.0,2.0,1.0,1,5982916.0
802,1432,155000,9750,528.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1980.0,2.0,0.0,1,3920400.0
803,689,145000,8604,564.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1882.0,2.0,0.0,1,3541924.0
804,1349,128000,6155,502.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1973.0,2.0,0.0,1,3892729.0
805,1759,187000,9487,442.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2605.0,3.0,1.0,1,6786025.0
806,893,145500,3675,525.0,Basment,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1619.0,2.0,0.0,1,2621161.0
807,944,75000,10200,200.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,N,Fair,Good,1144.0,1.0,0.0,1,1308736.0
808,2109,217000,11750,796.0,Attchd,3.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3092.0,2.0,0.0,1,9560464.0
809,316,220000,11896,660.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,2682.0,3.0,0.0,1,7193124.0
810,2529,165150,10400,484.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2522.0,2.0,2.0,1,6360484.0
811,1448,147000,10970,576.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1966.0,2.0,0.0,1,3865156.0
812,871,203000,11883,478.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3008.0,3.0,0.0,1,9048064.0
813,142,165500,10552,447.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,3098.0,1.0,2.0,1,9597604.0
814,1515,67000,8248,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,N,Fair,Fair,1728.0,2.0,0.0,1,2985984.0
815,1970,187000,9760,440.0,Attchd,2.0,1,Fa,MnWw,Y,Pave,Y,Average,Good,2673.0,2.0,1.0,1,7144929.0
816,572,180000,2998,440.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2268.0,3.0,1.0,1,5143824.0
817,2200,146500,6821,240.0,Detchd,1.0,1,Gd,No fence,P,Pave,Y,Average,Good,1949.0,2.0,0.0,1,3798601.0
818,2147,270000,11354,583.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3346.0,3.0,0.0,1,11195716.0
819,249,147000,9069,564.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1932.0,2.0,0.0,1,3732624.0
820,162,132000,8064,280.0,Detchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,2040.0,2.0,0.0,1,4161600.0
821,664,105000,5400,338.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,2214.0,1.0,0.0,1,4901796.0
822,1516,135900,5687,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,N,Average,Good,2496.0,3.0,0.0,1,6230016.0
823,16,538000,53504,841.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,4929.0,4.0,1.0,1,24295041.0
824,1808,147000,7500,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2286.0,1.0,1.0,1,5225796.0
825,425,325000,13173,840.0,Attchd,2.0,2,Ex,No fence,Y,Pave,Y,Excellent,Average,3304.0,3.0,0.0,1,10916416.0
826,1372,124000,9488,240.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Average,Good,2100.0,1.0,0.0,1,4410000.0
827,2495,137000,13526,288.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1870.0,2.0,0.0,1,3496900.0
828,661,142900,10410,528.0,Detchd,2.0,1,TA,No fence,Y,Pave,Y,Fair,Average,2626.0,2.0,0.0,1,6895876.0
829,1301,147000,12000,528.0,Attchd,2.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,2046.0,2.0,0.0,1,4186116.0
830,396,128000,7830,477.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2360.0,1.0,1.0,1,5569600.0
831,2663,144000,8850,225.0,Detchd,1.0,1,Gd,No fence,Y,Pave,Y,Good,Good,2505.0,1.0,0.0,1,6275025.0
832,50,205000,7132,484.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2740.0,2.0,0.0,1,7507600.0
833,886,167000,9937,480.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2972.0,2.0,0.0,1,8832784.0
834,696,66500,5720,200.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1807.0,1.0,1.0,1,3265249.0
835,2454,315000,12585,704.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,4085.0,3.0,1.0,1,16687225.0
836,2106,155835,11103,440.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2184.0,2.0,1.0,1,4769856.0
837,353,239500,8013,528.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3321.0,3.0,0.0,1,11029041.0
838,441,300000,10872,700.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3035.0,3.0,0.0,1,9211225.0
839,2270,282000,11305,692.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Good,Average,3844.0,3.0,0.0,1,14776336.0
840,1924,120000,9100,336.0,Attchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2288.0,1.0,0.0,1,5234944.0
841,1402,241500,39104,439.0,Attchd,2.0,2,TA,No fence,Y,Pave,Y,Good,Good,2748.0,2.0,0.0,1,7551504.0
842,1070,336860,10110,870.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3724.0,3.0,0.0,1,13868176.0
843,2696,91000,9786,210.0,Detchd,1.0,1,Gd,No fence,P,Pave,N,Fair,Fair,2084.0,1.0,0.0,1,4343056.0
844,1840,207500,5330,528.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3100.0,2.0,1.0,1,9610000.0
845,1562,250000,3811,482.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3240.0,3.0,1.0,1,10497600.0
846,2426,167240,3010,438.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2496.0,2.0,0.0,1,6230016.0
847,1162,178000,3435,495.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2480.0,2.0,0.0,1,6150400.0
848,1874,127000,10800,311.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2104.0,2.0,0.0,1,4426816.0
849,111,218500,10456,535.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,3658.0,3.0,0.0,1,13380964.0
850,1207,135750,8475,283.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1904.0,1.0,0.0,1,3625216.0
851,140,214000,8197,620.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Good,Average,2960.0,3.0,0.0,1,8761600.0
852,545,257000,10994,620.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3688.0,3.0,0.0,1,13601344.0
853,1338,157000,6000,672.0,Detchd,1.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Good,2322.0,2.0,0.0,1,5391684.0
854,2873,102000,7288,215.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,N,Average,Good,1952.0,2.0,0.0,1,3810304.0
855,924,163500,13360,432.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1840.0,2.0,0.0,1,3385600.0
856,844,204000,10335,577.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2991.0,3.0,0.0,1,8946081.0
857,901,103500,11767,313.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Average,2710.0,1.0,0.0,1,7344100.0
858,2195,200000,10896,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,Y,Average,Good,4320.0,2.0,0.0,1,18662400.0
859,2081,118000,5400,399.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1728.0,1.0,1.0,1,2985984.0
860,2774,235000,9100,541.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3050.0,3.0,0.0,1,9302500.0
861,2573,132500,7728,540.0,Attchd,2.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,2296.0,2.0,0.0,1,5271616.0
862,1793,221300,8778,859.0,BuiltIn,3.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3132.0,2.0,1.0,1,9809424.0
863,882,190000,8487,570.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3000.0,2.0,0.0,1,9000000.0
864,2791,222000,9930,591.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2588.0,2.0,1.0,1,6697744.0
865,297,335000,17500,567.0,Attchd,2.0,2,TA,No fence,Y,Pave,Y,Good,Good,3804.0,3.0,0.0,1,14470416.0
866,509,257500,10206,726.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3272.0,2.0,1.0,1,10705984.0
867,1115,264132,14587,592.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3004.0,2.0,0.0,1,9024016.0
868,773,130000,7800,288.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1763.0,1.0,0.0,1,3108169.0
869,732,137000,4960,336.0,Detchd,1.0,1,Gd,No fence,N,Pave,Y,Average,Good,1951.0,2.0,0.0,1,3806401.0
870,1552,99500,7392,360.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1432.0,1.0,0.0,1,2050624.0
871,226,160250,7424,591.0,Attchd,2.0,2,TA,No fence,Y,Pave,Y,Average,Average,2692.0,2.0,0.0,1,7246864.0
872,2830,130000,2522,380.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2679.0,2.0,0.0,1,7177041.0
873,2238,75200,3672,100.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Average,Good,1632.0,1.0,0.0,1,2663424.0
874,982,131250,7706,429.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1475.0,1.0,1.0,1,2175625.0
875,1265,148000,12929,401.0,CarPort,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2162.0,2.0,0.0,1,4674244.0
876,559,124100,9316,288.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,2044.0,2.0,0.0,1,4177936.0
877,1203,178400,12122,588.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Excellent,1943.0,2.0,0.0,1,3775249.0
878,2083,150000,7711,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,Y,Fair,Fair,2880.0,4.0,0.0,1,8294400.0
879,2130,217000,12352,534.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Good,Average,2606.0,3.0,1.0,1,6791236.0
880,2455,252000,12447,760.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3064.0,2.0,1.0,1,9388096.0
881,535,152000,7500,484.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2282.0,2.0,1.0,1,5207524.0
882,2019,132000,6120,576.0,Detchd,2.0,0,No fireplace,GdPrv,Y,Pave,Y,Good,Good,1686.0,1.0,0.0,1,2842596.0
883,2655,120000,9576,378.0,Detchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,1952.0,1.0,1.0,1,3810304.0
884,2391,338500,9942,521.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3697.0,3.0,1.0,1,13667809.0
885,154,105000,7898,676.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,Y,Fair,Good,1561.0,1.0,1.0,1,2436721.0
886,999,175000,21872,406.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2175.0,2.0,2.0,1,4730625.0
887,1400,192000,10005,505.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3182.0,2.0,1.0,1,10125124.0
888,2807,195000,12393,434.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2795.0,2.0,1.0,1,7812025.0
889,516,210000,9000,676.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2358.0,2.0,1.0,1,5560164.0
890,1753,211000,7875,434.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2795.0,2.0,1.0,1,7812025.0
891,734,128000,6000,240.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1996.0,1.0,0.0,1,3984016.0
892,1209,180500,10175,576.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2850.0,2.0,0.0,1,8122500.0
893,1994,90000,13600,560.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,N,Average,Average,2999.0,2.0,0.0,1,8994001.0
894,1901,138500,12172,512.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1730.0,1.0,0.0,1,2992900.0
895,2413,169985,10237,440.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2230.0,2.0,1.0,1,4972900.0
896,2630,146000,7000,288.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Fair,2300.0,1.0,0.0,1,5290000.0
897,1428,228000,11228,678.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,3177.0,2.0,2.0,1,10093329.0
898,1271,159000,8000,311.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2512.0,2.0,1.0,1,6310144.0
899,2464,266000,10728,1053.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3034.0,2.0,1.0,1,9205156.0
900,2653,139000,6000,450.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2382.0,1.0,1.0,1,5673924.0
901,1505,91900,6931,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,N,Fair,Average,1568.0,2.0,0.0,1,2458624.0
902,2110,212999,8760,674.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2989.0,2.0,0.0,1,8934121.0
903,2386,326000,16033,772.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3683.0,3.0,0.0,1,13564489.0
904,1086,179000,9024,393.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2304.0,2.0,1.0,1,5308416.0
